run_id,model_type,seed,context_len,params_total,train_steps,val_loss,val_ppl,peak_mem_mb,step_time_ms,toks_per_sec,batch_size,steps_per_epoch,effective_epochs
baseline_ctx1024_s33,baseline,33,1024,5067008,200,2.719967818260193,15.179833723633998,6554.21875,620.66292478,13198.79063648555,8,252023,0.0007935783638794872
hybrid_ctx1024_s33,hybrid,33,1024,5168161,200,2.488657796382904,12.045098291408099,6592.921875,2479.071648105,3304.462783986884,8,252023,0.0007935783638794872
baseline_ctx1024_s33,baseline,33,1024,5067008,500,2.6697237491607666,14.435980690133835,6554.21875,578.262400087999,14166.579045695094,8,252023,0.001983945909698718
hybrid_ctx1024_s33,hybrid,33,1024,5168161,500,2.1158876061439513,8.296946919795372,6590.921875,2462.7954602619957,3326.3014051229916,8,252023,0.001983945909698718
baseline_ctx1024_s33,baseline,33,1024,5067008,500,2.6560892820358277,14.240489523394345,6554.21875,505.69762298800055,16199.403808932642,8,252023,0.001983945909698718
hybrid_ctx1024_s33,hybrid,33,1024,5168161,500,2.1177707076072694,8.312585632701357,6592.921875,1492.7438345059998,5487.8806467896175,8,252023,0.001983945909698718
