step,loss
1,155.283279
2,135.930328
3,115.582443
4,93.933022
5,74.169586
6,59.049637
7,49.302803
8,39.313911
9,32.629303
10,27.782291
11,24.194447
12,21.754063
13,22.164654
14,16.750423
15,15.103610
16,14.659885
17,12.733252
18,12.968498
19,10.336180
20,9.413401
21,9.797783
22,8.658270
23,9.140530
24,8.340606
25,7.637839
26,6.953275
27,6.422167
28,6.374709
29,6.399689
30,6.101618
31,5.436774
32,6.163710
33,5.391834
34,6.217723
35,5.598787
36,5.211880
37,5.193527
38,5.456149
39,5.092415
40,4.333405
41,4.962933
42,6.471255
43,5.185802
44,5.331169
45,4.778148
46,4.861040
47,4.510293
48,5.025632
49,4.605466
50,4.376706
51,4.607009
52,4.620054
53,4.709918
54,5.208654
55,4.286631
56,4.185533
57,4.577299
58,4.774425
59,4.254047
60,4.149879
61,4.062234
62,4.142146
63,4.259529
64,3.944385
65,4.290137
66,4.390649
67,4.271248
68,3.971435
69,4.736220
70,4.177311
71,4.101095
72,3.895253
73,3.908893
74,4.241323
75,4.137221
76,3.813960
77,4.019980
78,3.922902
79,3.887387
80,3.867195
81,4.121950
82,3.861131
83,3.857008
84,3.981895
85,3.499620
86,3.879960
87,4.165367
88,3.854846
89,3.991938
90,3.985358
91,3.763245
92,3.763644
93,3.869806
94,4.462903
95,3.767266
96,4.360323
97,3.853189
98,4.062456
99,3.622217
100,3.847942
101,3.859307
102,3.623149
103,3.713425
104,3.644067
105,4.110939
106,3.778475
107,3.691666
108,3.651550
109,3.561920
110,3.762317
111,3.811576
112,3.605281
113,3.644481
114,3.572444
115,3.716094
116,3.978018
117,3.500402
118,3.743822
119,3.650677
120,3.547791
121,3.555270
122,3.472627
123,3.616602
124,3.512122
125,3.491140
126,3.522509
127,3.507075
128,3.738406
129,3.683235
130,3.699646
131,3.609877
132,3.551065
133,3.521149
134,3.415826
135,3.335706
136,3.698696
137,3.499669
138,3.562199
139,3.587040
140,3.787344
141,3.578599
142,3.466734
143,3.453540
144,3.398333
145,3.631235
