step,loss
790,2.196375
791,2.179515
792,2.181241
793,2.424314
794,2.193223
795,2.308732
796,2.195091
797,2.511028
798,2.126868
799,2.175354
800,2.259089
801,2.195409
802,2.180601
803,2.626781
804,2.189926
805,2.298239
806,2.274497
807,2.245195
808,2.242846
809,2.144416
810,2.239143
811,2.222067
812,2.283593
813,2.183292
814,2.155252
815,2.202669
816,2.175230
817,2.125583
818,2.326915
819,2.139307
820,2.161312
821,2.514001
822,2.303959
823,2.194019
824,2.304709
825,2.333951
826,2.281627
827,2.273367
828,2.289013
829,2.294405
830,2.184788
831,2.127814
832,2.175528
833,2.158562
834,2.149769
835,2.212755
836,2.181135
837,2.218503
838,2.327610
839,2.261404
840,2.279250
841,2.269605
842,2.255781
843,2.324831
844,2.243612
845,2.346457
846,2.148700
847,2.165900
848,2.206537
849,2.220503
850,2.183359
851,2.188657
852,2.309709
853,2.157352
854,2.225481
855,2.268503
856,2.255749
857,2.233110
858,2.145315
859,2.239394
860,2.271919
861,2.304582
862,2.188290
863,2.391134
864,2.302019
865,2.124524
866,2.234555
867,2.193798
868,2.217418
869,2.247503
870,2.136835
871,2.307743
872,2.304183
873,2.166490
874,2.283709
875,2.305902
876,2.133791
877,2.240708
878,2.241540
879,2.311857
880,2.201377
881,2.423889
882,2.266772
883,2.260436
884,2.165828
885,2.227357
886,2.216812
887,2.283380
888,2.357482
889,2.312150
890,2.324032
891,2.353465
892,2.341294
893,2.384397
894,2.326682
895,2.383430
896,2.243725
897,2.215845
898,2.015371
899,2.219397
900,2.217851
901,2.161422
902,2.220898
903,2.463280
904,2.140039
905,2.308082
906,2.218158
907,2.216458
908,2.248569
909,2.262905
910,2.202873
911,2.213567
912,2.118752
913,2.093805
914,2.167434
915,2.293285
916,2.348736
917,2.160548
918,2.122579
919,2.121646
920,2.119851
921,2.133651
922,2.160404
923,2.102860
924,2.198842
925,2.231192
926,2.326216
927,2.304313
928,2.584399
929,2.256269
930,2.328650
931,2.172492
932,2.221580
933,2.257596
934,2.203883
935,2.132584
936,2.077075
937,2.184225
938,2.172606
939,2.227499
940,2.260372
941,2.397152
942,2.343086
943,2.136790
944,2.175485
945,2.314230
946,2.223757
947,2.097001
948,2.363996
949,2.152553
950,2.405635
951,2.101388
952,2.081476
953,2.269933
954,2.209140
955,2.152094
956,2.214377
957,2.144583
958,2.074255
959,2.174963
960,2.160416
961,2.186389
962,2.141254
963,2.228820
964,2.186396
965,2.291035
966,2.322795
967,2.426241
968,2.152695
969,2.122272
970,2.119891
971,2.240702
972,2.118340
973,2.141182
974,2.410402
975,2.130734
976,2.493112
977,2.136374
978,2.245045
979,2.243995
980,2.124869
981,2.193840
982,2.495184
983,2.160414
984,2.190838
985,2.592149
986,2.109788
987,2.186848
988,2.333174
989,2.375475
990,2.083700
991,2.091621
992,2.176031
993,2.351752
994,2.136671
995,2.335473
996,2.317481
997,2.183533
998,2.108130
999,2.107498
1000,2.340625
