step,loss
1,156.747467
2,140.557892
3,117.585518
4,95.757950
5,73.664612
6,59.954437
7,47.458237
8,40.260674
9,33.853523
10,28.236210
11,24.984234
12,23.387249
13,19.434219
14,18.041176
15,16.051632
16,14.368639
17,13.273828
18,12.844440
19,11.890472
20,10.292857
21,9.845445
22,8.624759
23,8.241411
24,7.634105
25,6.716581
26,6.350428
27,6.088410
28,6.082898
29,6.423213
30,6.770074
31,5.761656
32,5.538584
33,5.350958
34,5.492543
35,5.308249
36,5.414576
37,4.765806
38,4.891141
39,5.203842
40,5.142667
41,5.061018
42,4.673340
43,4.490523
44,4.334673
45,5.309923
46,4.822236
47,4.530696
48,4.638670
49,4.800084
50,4.672473
51,4.320492
52,4.342171
53,4.620922
54,4.184663
55,4.241230
56,4.304673
57,4.190705
58,4.323789
59,4.160838
60,3.951804
61,4.532701
62,4.178665
63,4.292135
64,4.290737
65,4.031746
66,3.915126
67,4.158368
68,4.308829
69,4.042969
70,4.177957
71,4.060553
72,4.005923
73,4.075000
74,4.073296
75,3.938532
76,4.185407
77,3.987557
78,4.063455
79,3.859446
80,3.884023
81,3.732710
82,3.782955
83,3.811840
84,3.953520
85,4.106151
86,3.896422
87,4.118885
88,3.978043
89,3.766327
90,3.928376
91,3.937588
92,3.918970
93,3.703030
94,3.747177
95,3.725695
96,3.674391
97,3.912790
98,3.962106
99,3.631114
100,3.714096
101,3.592200
102,3.770933
103,3.761779
104,3.751621
105,3.888268
106,4.023837
107,3.628609
108,4.629022
109,3.600365
110,3.736380
111,3.946234
112,3.705499
113,3.636664
114,3.836634
115,3.584660
116,3.564219
117,3.575235
118,3.649212
119,3.561688
120,3.663918
121,3.807479
122,3.594157
123,3.568115
124,3.503572
125,3.577455
126,3.667346
127,4.091944
128,3.585122
129,3.443104
130,3.706876
131,3.483310
132,3.508528
133,3.571144
134,3.582754
135,3.435195
136,3.723771
137,3.562418
138,3.481739
139,3.460805
140,3.650998
141,3.667466
142,3.540938
143,3.497554
144,3.417587
145,3.438536
146,3.664338
147,3.467182
148,3.444649
149,3.465360
150,3.462309
151,3.500422
152,3.408335
153,3.466830
154,3.513930
155,3.523631
156,3.511400
157,3.452917
158,3.513352
159,3.522997
160,3.534430
161,3.367043
162,3.461201
163,3.392353
164,3.570352
165,3.559791
166,3.330184
167,3.679287
168,3.448024
169,3.485324
170,3.352068
171,3.380704
172,3.340225
173,3.313720
174,3.432328
175,3.571213
176,3.321802
177,3.521522
178,3.451352
179,3.911384
180,3.357902
181,3.380706
182,3.497201
183,3.398990
184,3.323001
185,3.456966
186,3.619971
187,3.409647
188,3.792224
189,3.503488
190,3.393564
191,3.400807
192,3.425311
193,3.429883
194,3.509622
195,3.792548
196,3.574696
197,3.559149
198,3.547209
199,3.450773
200,3.379510
201,3.394855
202,3.304766
203,3.456510
204,3.413660
205,3.472701
206,3.465140
207,3.426138
208,3.520959
209,3.488534
210,3.354523
211,3.306994
212,3.319159
213,4.800851
214,3.414451
215,3.395926
216,3.257286
217,3.333451
218,3.293496
219,3.155528
220,3.372265
221,3.242294
222,3.244250
223,3.349125
224,3.410216
225,3.338562
226,3.378921
227,3.320786
228,3.305034
229,3.391316
230,3.271097
231,3.241480
232,3.495879
233,3.387914
234,3.619478
235,3.642249
236,3.212654
237,3.402334
238,3.284787
239,3.211536
240,3.383562
241,3.375404
242,3.248629
243,3.423686
244,3.330214
245,3.485457
246,3.331156
247,3.278335
248,3.580003
249,3.306736
250,3.274622
251,3.169374
252,3.510247
253,3.494124
254,3.355223
255,3.607797
256,3.300173
257,3.172488
258,3.341596
259,3.382595
260,3.211555
261,3.876407
262,3.247161
263,3.238273
264,3.425342
265,3.331101
266,3.275139
267,3.241163
268,3.217763
269,4.003456
270,3.266479
271,3.174720
272,3.163183
273,3.261940
274,3.412937
275,3.134421
276,3.332389
277,3.103231
278,3.214550
279,3.318553
280,3.240705
281,3.444630
282,3.147434
283,3.123477
284,3.181200
285,3.252985
286,3.208768
287,3.210825
288,3.241669
