step,loss
198,2.583797
199,2.724492
200,2.741015
201,2.589663
202,2.710512
203,2.710277
204,2.837157
205,2.736615
206,2.611607
207,2.707580
208,2.722054
209,2.636918
210,2.796141
211,2.736392
212,2.552382
213,2.725452
214,2.689892
215,2.813621
216,2.743082
217,2.581548
218,2.656152
219,2.753342
220,2.687565
221,2.642708
222,2.877122
223,2.908188
224,2.576454
225,2.629961
226,2.547683
227,2.693887
228,2.723973
229,2.714493
230,2.661634
231,2.588373
232,2.697327
233,2.616552
234,2.711922
235,2.579200
236,2.650678
237,2.579465
238,2.652030
239,2.503558
240,2.565292
241,2.587923
242,2.744633
243,2.645200
244,2.528830
245,2.538139
246,2.682868
247,2.581300
248,2.689080
249,2.560073
250,2.708961
251,2.584051
252,2.620812
253,2.584023
254,2.544015
255,2.672804
256,2.573953
257,2.448610
258,2.734198
259,2.665654
260,2.575598
261,2.590440
262,2.576501
263,2.531446
264,2.577021
265,2.596909
266,2.735440
267,2.557185
268,2.571299
269,2.505940
270,2.607147
271,2.492578
272,2.480041
273,2.696697
274,2.661640
275,2.563223
276,2.652822
277,2.768147
278,2.480645
279,2.575703
280,2.639216
281,2.550601
282,2.551956
283,2.594187
284,2.563483
285,2.603132
286,2.405712
287,2.567222
288,2.479053
289,2.526030
290,2.590097
291,2.497460
292,2.638486
293,2.499094
294,2.543459
295,2.534535
296,2.419328
297,2.433708
298,2.558403
299,2.677376
300,2.602791
301,2.676601
302,2.599370
303,2.584928
304,2.512984
305,2.454630
306,2.481717
307,2.402642
308,2.535971
309,2.612230
310,2.569819
311,2.491514
312,2.429325
313,2.904985
314,2.627466
315,2.667007
316,2.480508
317,2.542554
318,2.579672
319,2.565089
320,2.413547
321,2.551902
322,2.514139
323,2.636113
324,2.445733
325,2.510925
326,2.479827
327,2.486575
328,2.579367
329,2.515822
330,2.500569
331,2.497719
332,2.544181
333,2.494656
334,2.563168
335,2.611512
336,2.483378
337,2.567055
338,2.357788
339,2.621650
340,2.671848
341,2.572660
342,2.474939
343,2.443743
344,2.520293
345,2.476815
346,2.452485
347,2.449980
348,2.402065
349,2.445883
350,2.713167
351,2.453610
352,2.529826
353,2.478631
354,2.380036
355,2.586173
356,2.404196
357,2.432511
358,2.446480
359,2.476244
360,2.593565
361,2.434145
362,2.373659
363,2.484968
364,2.748202
365,2.487048
366,2.411885
367,2.504316
368,2.440366
369,2.506486
370,2.408612
371,2.593811
372,2.445244
373,2.475125
374,2.660756
375,2.446694
376,2.423640
377,2.407918
378,2.445880
379,2.425514
380,2.475458
381,2.433695
382,2.697626
383,2.720082
384,2.600499
385,2.443809
386,2.423964
387,2.604862
388,2.597349
389,2.475449
390,2.475285
391,2.389110
392,2.378947
393,2.690274
394,2.413334
395,2.476189
396,2.507007
397,2.442220
398,2.477131
399,2.541568
400,2.419238
401,2.422575
402,2.379353
403,2.389973
404,2.407644
405,2.546036
406,2.324196
407,2.406135
408,2.352484
409,2.589396
410,2.443072
411,2.522192
412,2.431180
413,2.601229
414,2.359481
415,2.598661
416,2.467931
417,2.489666
418,2.450171
419,2.444947
420,2.281913
421,2.566707
422,2.621520
423,2.382136
424,2.515990
425,2.664320
426,2.388629
427,2.398986
428,2.617671
429,2.483045
430,2.340550
431,2.326809
432,2.568841
433,2.442055
434,2.409603
435,2.562937
436,2.589288
437,2.591355
438,2.508052
439,2.410457
440,2.478815
441,2.532681
442,2.458035
443,2.738948
444,2.487529
445,2.541522
446,2.365383
447,2.361815
448,2.458846
449,2.346861
450,2.391085
451,2.459187
452,2.423758
453,2.335850
454,2.451342
455,2.340750
456,2.446633
457,2.873579
458,2.440755
459,2.439001
460,2.353471
461,2.569343
462,2.366380
463,2.353998
464,2.487250
465,2.391473
466,2.494958
467,2.383780
468,2.535103
469,2.509052
470,2.506107
471,2.653539
472,2.377378
473,2.381076
474,2.385824
475,2.438799
476,2.476573
477,2.412807
478,2.416476
479,2.400128
480,2.560380
481,2.329842
482,2.395062
483,2.455658
484,2.367448
485,2.572714
486,2.339427
487,2.387758
488,2.444240
489,2.373462
490,2.379334
491,2.816799
492,2.422950
493,2.292969
494,2.359263
495,2.403069
496,2.344560
497,2.361011
498,2.311888
499,2.371967
500,2.447777
501,2.460940
502,2.307918
503,2.445804
504,2.483655
505,2.302749
506,2.400020
507,2.412845
508,2.392083
509,2.565300
510,2.394164
511,2.524930
512,2.369700
513,2.412721
514,2.484637
515,2.347554
516,2.329397
517,2.378464
518,2.339364
519,2.313260
520,2.339169
521,2.417390
522,2.610188
523,2.359226
524,2.400775
525,2.354907
526,2.544759
527,2.439567
528,2.487530
529,2.325735
530,2.958156
531,2.563260
532,2.433971
533,2.341849
534,2.404830
535,2.400943
536,2.277149
537,2.329131
538,2.595456
539,2.391381
540,2.258430
541,2.341993
542,2.549266
543,2.369179
544,2.453711
545,2.355737
546,2.391047
547,2.382029
548,2.230498
549,2.392231
550,2.458096
551,2.325421
552,2.331843
553,2.408637
554,2.400354
555,2.284846
556,2.274773
557,2.265632
558,2.586232
559,2.420265
560,2.360957
561,2.448854
562,2.596079
563,2.437103
564,2.456007
565,2.358646
566,2.513525
567,2.383588
568,2.359975
569,2.375422
570,2.233058
571,2.403936
572,2.342425
573,2.277456
574,2.382339
575,2.341382
576,2.429709
577,2.341514
578,2.323140
579,2.348481
580,2.317169
581,2.362885
582,2.579797
583,2.343380
584,2.402575
585,2.232696
586,2.344239
587,2.246414
588,2.718374
589,2.291709
590,2.418344
591,2.360885
592,2.571090
593,2.522349
594,2.330579
595,2.361655
596,2.312736
597,2.269924
598,2.349888
599,2.376375
600,2.357255
601,2.579127
602,2.319241
603,2.631963
604,2.264923
605,2.400632
606,2.449580
607,2.402189
608,2.280938
609,2.294758
610,2.342511
611,2.323864
612,2.321698
613,2.293673
614,2.298951
615,2.344702
616,2.219461
617,2.271015
618,2.260218
619,2.307645
620,2.478708
621,2.263367
622,2.412996
623,2.351822
624,2.359019
625,2.343021
626,2.490902
627,2.345344
628,2.224018
629,2.342890
630,2.395164
631,2.406926
632,2.271107
633,2.306399
634,2.488434
635,2.372646
636,2.311962
637,2.363792
638,2.276558
639,2.352994
640,2.286713
641,2.315861
642,2.301930
643,2.206292
644,2.341838
645,2.367973
646,2.625430
647,2.174109
648,2.369126
649,2.330747
650,2.357660
651,2.274134
652,2.390640
653,2.365894
654,2.292830
655,2.316803
656,2.314203
657,2.280956
658,2.448404
659,2.336852
660,2.259159
661,2.412961
662,2.322413
663,2.244736
664,2.253563
665,2.479499
666,2.363637
667,2.242339
668,2.314901
669,2.335935
670,2.189527
671,2.334063
672,2.506904
673,2.262618
674,2.275828
675,2.270483
676,2.393722
677,2.578708
678,2.396519
679,2.186254
680,2.589093
681,2.309554
682,2.326397
683,2.583176
684,2.303565
685,2.290106
686,2.262122
687,2.249907
688,2.227323
689,2.179307
690,2.365129
691,2.617713
692,2.355494
693,2.364158
694,2.337861
695,2.325528
696,2.327338
697,2.306975
698,2.391511
699,2.277657
700,2.368671
701,2.179812
702,2.257737
703,2.197581
704,2.279852
705,2.414658
706,2.210393
707,2.415273
708,2.321055
709,2.374170
710,2.308317
711,2.247324
712,2.235238
713,2.245738
714,2.194275
715,2.314259
716,2.149906
717,2.326441
718,2.191505
719,2.459097
720,2.239143
721,2.247406
722,2.151347
723,2.210213
724,2.245918
725,2.306260
726,2.322129
727,2.234551
728,2.333994
729,2.225497
730,2.351312
731,2.403141
732,2.460733
733,2.311431
734,2.283793
735,2.385913
736,2.286096
737,2.208656
738,2.157271
739,2.228197
740,2.224972
741,2.212435
742,2.234540
743,2.290054
744,2.413802
745,2.211189
746,2.132001
747,2.384520
748,2.193371
749,2.295261
750,2.328536
751,2.134724
752,2.242604
753,2.256507
754,2.375520
755,2.178122
756,2.430575
757,2.303970
758,2.230929
759,2.224813
760,2.197255
761,2.279225
762,2.287348
763,2.240434
764,2.355694
765,2.302586
766,2.253426
767,2.229403
768,2.234460
769,2.240733
770,2.242509
771,2.249379
772,2.141065
773,2.263463
774,2.385157
775,2.188718
776,2.336131
777,2.325195
778,2.232324
779,2.361102
780,2.230315
781,2.229753
782,2.270164
783,2.429654
784,2.228101
785,2.203795
786,2.244686
787,2.198464
788,2.234707
789,2.232750
790,2.281125
791,2.222100
792,2.266179
793,2.133249
794,2.413342
795,2.148371
796,2.190736
797,2.194158
798,2.102850
799,2.302466
800,2.199284
801,2.175736
802,2.265801
803,2.420237
804,2.188267
805,2.470691
806,2.198664
807,2.297866
808,2.082166
809,2.348185
810,2.187003
811,2.364253
812,2.276364
813,2.344791
814,2.216670
815,2.205765
816,2.151205
817,2.274642
818,2.292932
819,2.260674
820,2.229699
821,2.218047
822,2.229612
823,2.177121
824,2.273130
825,2.284024
826,2.270725
827,2.233293
828,2.142393
829,2.249227
830,2.198164
831,2.287884
832,2.357640
833,2.443146
834,2.144480
835,2.144505
836,2.276105
837,2.231939
838,2.263690
839,2.175735
840,2.226849
841,2.318969
842,2.370113
843,2.262497
844,2.315562
845,2.337324
846,2.370676
847,2.236243
848,2.256182
849,2.161301
850,2.143929
851,2.134800
852,2.239350
853,2.217906
854,2.287774
855,2.240234
856,2.491606
857,2.212388
858,2.137303
859,2.260459
860,2.287675
861,2.376157
862,2.216605
863,2.192008
864,2.194563
865,2.154757
866,2.223383
867,2.259814
868,2.269846
869,2.116610
870,2.159782
871,2.235349
872,2.214902
873,2.183083
874,2.209261
875,2.175739
876,2.165785
877,2.275472
878,2.557691
879,2.122251
880,2.286196
881,2.191579
882,2.109568
883,2.167463
884,2.357081
885,2.309101
886,2.193960
887,2.143935
888,2.254544
889,2.375993
890,2.291575
891,2.417269
892,2.186219
893,2.156077
894,2.425064
895,2.223173
896,2.035895
897,2.162139
898,2.084033
899,2.185652
900,2.214431
901,2.193230
902,2.186055
903,2.389627
904,2.171332
905,2.299599
906,2.319478
907,2.185943
908,2.113881
909,2.272953
910,2.186068
911,2.153148
912,2.297999
913,2.057677
914,2.121384
915,2.183006
916,2.124382
917,2.102099
918,2.351913
919,2.342144
920,2.108259
921,2.091644
922,2.239526
923,2.206457
924,2.108241
925,2.253910
926,2.369895
927,2.184971
928,2.146412
929,2.203521
930,2.088608
931,2.208818
932,2.144106
933,2.164711
934,2.144487
935,2.194730
936,2.156279
937,2.450997
938,2.508189
939,2.210640
940,2.207712
941,2.217167
942,2.188463
943,2.189295
944,2.202418
945,2.201464
946,2.236670
947,2.138688
948,2.135023
949,2.168958
950,2.145769
951,2.161209
952,2.153030
953,2.077292
954,2.179727
955,2.138878
956,2.244622
957,2.042106
958,2.276515
959,2.136012
960,2.111915
961,2.147858
962,2.144472
963,2.204484
964,2.088513
965,2.291499
966,2.410143
967,2.184796
968,2.069989
969,2.259614
970,2.200227
971,2.329011
972,2.237269
973,2.118406
974,2.165500
975,2.036737
976,2.124397
977,2.239512
978,2.121862
979,2.171989
980,2.105098
981,2.207831
982,2.142328
983,2.109920
984,2.143732
985,2.204161
986,2.236378
987,2.141900
988,2.090898
989,2.304839
990,2.165910
991,2.276356
992,2.140488
993,2.182644
994,2.080335
995,2.214735
996,2.042217
997,2.233053
998,2.147816
999,2.152905
1000,2.130747
