step,loss
1,156.556396
2,137.212067
3,116.642883
4,91.088409
5,71.732117
6,55.659142
7,45.930405
8,36.767281
9,30.913683
10,26.487442
11,22.970215
12,21.386938
13,18.293144
14,16.540581
15,15.122991
16,14.036537
17,12.087334
18,11.377729
19,9.938140
20,9.613567
21,9.145579
22,8.369862
23,8.680527
24,8.129346
25,7.262537
26,6.813847
27,7.068897
28,6.625746
29,6.371853
30,6.204582
31,6.117939
32,5.951367
33,6.392397
34,6.117565
35,5.301087
36,5.860147
37,5.378848
38,6.093807
39,5.070524
40,6.136388
41,5.024035
42,5.001128
43,4.977781
44,4.919755
45,5.051220
46,4.878825
47,4.803021
48,4.719302
49,4.802145
50,4.436320
51,4.415030
52,4.408566
53,5.243390
54,5.859015
55,4.405686
56,4.368388
57,5.381050
58,4.559618
59,4.228220
60,4.241524
61,4.354239
62,4.345677
63,4.255582
64,4.107491
65,4.377094
66,4.276329
67,4.148918
68,4.166997
69,3.986075
70,4.090889
71,3.974880
72,4.190022
73,4.325336
74,4.062985
75,4.050946
76,4.185006
77,4.077580
78,3.883522
79,4.079284
80,4.005921
81,3.728309
82,5.011438
83,3.987259
84,3.699756
85,3.695392
86,3.833677
87,3.928787
88,3.795923
89,3.874898
90,3.812300
91,3.701042
92,3.753865
93,3.826896
94,3.661456
95,3.690679
96,3.682893
97,3.710790
98,3.643094
99,3.691195
100,3.701828
101,3.661621
102,3.657569
103,3.632118
104,3.699875
105,3.684927
106,3.821843
107,3.735987
108,3.700900
109,3.755432
110,3.554369
111,3.601885
112,3.562366
113,3.812535
114,3.583163
115,3.576353
116,3.762931
117,3.675787
118,3.684276
119,3.481279
120,3.575459
121,3.538202
122,3.567180
123,3.706644
124,3.677438
125,3.525217
126,3.654150
127,3.467496
128,3.761137
129,3.653990
130,3.572679
131,4.106671
132,3.510151
133,3.541019
134,3.507168
135,3.603034
136,3.490364
137,3.512150
138,3.613074
139,3.756463
140,3.434704
141,3.605245
142,3.464517
143,3.507011
144,3.429348
145,3.492943
146,3.616713
147,3.354882
148,3.466315
149,3.558219
150,3.421246
151,3.445635
152,3.646448
153,3.603653
154,3.445356
155,3.372277
156,3.530708
157,3.441890
158,3.567679
159,3.410879
160,3.331387
161,3.332860
162,3.481045
163,3.629573
164,3.572178
165,3.416502
166,3.559296
167,3.387572
168,3.507704
169,3.448667
170,3.485429
171,3.369886
172,3.438454
173,3.471527
174,3.352984
175,3.548105
176,3.429917
177,3.396600
178,3.590841
179,3.382886
180,3.449859
181,3.622725
182,4.162228
183,3.352189
184,3.463754
185,3.415153
186,3.388868
187,3.549366
188,3.531196
189,3.431036
190,3.552964
191,3.570183
192,3.448905
193,3.436234
194,3.537720
195,3.590538
196,3.501640
197,3.504459
198,3.325988
199,3.455779
200,3.345276
201,3.439276
202,3.520116
203,3.638805
204,3.415625
205,3.304449
206,3.326043
207,3.309133
208,3.340641
209,3.358759
210,3.419514
211,3.322242
212,3.327701
213,3.303054
214,3.205318
215,3.376428
216,3.391635
217,3.314095
218,3.399517
219,3.415540
220,3.349249
221,3.393029
222,3.307967
223,3.330929
224,3.260732
225,3.207183
226,3.369360
227,3.223624
228,3.241840
229,3.256526
230,3.322303
231,3.250388
232,3.631276
233,3.323930
234,3.317569
235,3.217604
236,3.303939
237,3.363210
238,3.242651
239,3.400131
240,3.442301
241,3.377294
242,3.296418
243,3.143265
244,3.391687
245,3.358932
246,3.277276
247,3.259788
248,3.697270
249,3.402674
250,3.198436
251,3.373098
252,3.362823
253,3.261860
254,3.280525
255,3.288278
256,3.363928
257,3.327800
258,3.288510
259,3.442956
260,3.341002
261,3.225966
262,3.478358
263,3.355263
264,3.146272
265,3.260129
266,3.147385
267,3.354581
268,3.344439
269,3.228238
270,3.304247
271,3.282096
272,3.163419
273,3.274311
274,3.347741
275,3.229724
276,3.274197
277,3.211095
278,3.344264
279,3.199921
280,3.177751
281,3.146482
282,3.400831
283,3.351976
284,3.181595
285,3.208230
286,3.406151
287,3.215950
288,3.245894
289,3.433687
290,3.164835
291,3.218120
292,3.181197
293,3.298325
294,3.286155
295,3.186991
296,3.173162
297,3.371862
298,3.145459
299,3.184103
300,3.146385
301,3.267527
302,3.191015
303,3.236903
304,3.305929
305,3.201282
306,3.237655
307,3.191196
308,3.209795
309,3.130305
310,3.200154
311,3.250004
312,3.214292
313,3.202074
314,3.260519
315,3.196016
316,3.170034
317,3.193479
318,3.215398
319,3.195290
320,3.258977
321,3.226480
322,3.374254
323,3.291860
324,3.246400
325,3.195088
326,3.277044
327,3.178090
328,3.278438
329,3.364941
330,3.113005
331,3.257899
332,3.148338
333,3.248228
334,3.315690
335,3.167340
336,3.224920
337,3.168408
338,3.170947
339,3.102459
340,3.246658
341,3.311562
342,3.194776
343,3.217336
344,4.007709
345,3.264191
346,3.246718
347,3.147923
348,3.144432
349,3.224596
350,3.098415
351,3.143122
352,3.136441
353,3.222274
354,3.262952
355,3.114791
356,3.137092
357,3.281021
358,3.163761
359,3.125212
360,3.199452
361,3.185208
362,3.289174
363,3.124038
364,3.355426
365,3.143455
366,3.116951
367,3.119462
368,3.127663
369,3.243001
370,3.150881
371,3.186327
372,3.067901
373,3.045712
374,3.106988
375,3.211006
376,3.194610
377,3.175702
378,3.127403
379,3.128904
380,3.159239
381,3.118166
382,3.163070
383,3.164709
384,3.097507
385,3.084644
386,3.507527
