step,loss
385,3.279707
386,3.075767
387,3.083980
388,3.087711
389,3.080037
390,3.209700
391,3.197054
392,3.038680
393,3.145565
394,3.076362
395,3.125933
396,3.185008
397,3.176537
398,3.193627
399,3.124408
400,3.104714
401,3.134277
402,3.163291
403,3.030567
404,3.067007
405,3.230519
406,3.089318
407,3.049158
408,3.093788
409,3.015665
410,3.261827
411,3.012096
412,3.237796
413,3.270289
414,3.243958
415,3.172328
416,3.093349
417,3.009283
418,2.996910
419,3.074265
420,3.038575
421,3.089379
422,3.128762
423,3.086661
424,3.275545
425,3.090240
426,3.145121
427,3.040378
428,3.097262
429,3.222947
430,3.042151
431,3.241790
432,3.061675
433,2.995871
434,3.046145
435,2.954770
436,3.125429
437,3.037828
438,3.192292
439,3.081333
440,2.909865
441,3.028073
442,3.198446
443,3.106994
444,3.124303
445,3.103149
446,3.048130
447,4.117739
448,3.148010
449,3.154798
450,3.160003
451,3.305447
452,3.082989
453,3.142590
454,3.224019
455,3.251922
456,3.057778
457,3.095158
458,3.145232
459,3.189312
460,3.090287
461,2.951263
462,3.032019
463,2.917707
464,3.125936
465,3.162825
466,3.051764
467,3.099523
468,2.963196
469,3.033190
470,3.149510
471,2.996970
472,3.077171
473,2.964483
474,2.995976
475,3.018871
476,2.972630
477,3.102035
478,3.128841
479,2.889778
480,3.002295
481,3.121433
482,2.965650
483,2.833102
484,2.957183
485,3.066469
486,3.114819
487,2.959269
488,3.056483
489,3.059668
490,2.993623
491,2.963554
492,3.187042
493,2.927868
494,3.049850
495,3.379663
496,2.988204
497,3.143596
498,3.000826
499,3.074228
500,3.139507
501,3.155778
502,3.236739
503,2.980223
504,3.022573
505,2.988638
506,2.942811
507,3.003716
508,3.089438
509,3.033786
510,3.172620
511,3.091168
512,3.089904
513,3.477398
514,3.170439
515,3.096838
516,2.957326
517,2.958596
518,2.986468
519,2.903262
520,3.056102
521,2.934400
522,3.166378
523,2.970462
524,3.067657
525,3.203194
526,3.117224
527,2.915263
528,2.969952
529,3.006722
530,3.146907
531,2.884066
532,2.991780
533,3.117520
534,3.066117
535,2.958003
536,2.915759
537,2.961982
538,3.068015
539,3.078605
540,3.015879
541,2.981796
542,2.937598
543,3.120599
544,3.031813
545,2.876151
546,2.894309
547,2.974264
548,2.963998
549,3.052415
550,2.990895
551,2.897593
552,2.908134
553,2.989089
554,2.910770
555,2.973006
556,2.915283
557,3.003193
558,2.970597
559,2.993880
560,3.142097
561,3.306812
562,2.912518
563,2.994106
564,2.951122
565,3.093295
566,3.492916
567,2.943684
568,3.028665
569,2.922225
570,3.019493
571,2.888980
572,3.005567
573,2.966848
574,2.926528
575,2.975994
576,3.072887
577,3.039088
578,2.900814
579,3.242615
580,3.448106
581,2.926551
582,2.911372
583,2.936911
584,2.872279
585,2.969341
586,2.919376
587,3.002024
588,2.916881
589,2.950767
590,2.864654
591,2.973970
592,2.945778
593,2.966043
594,3.086246
595,3.022714
596,3.021466
597,2.982845
598,3.235724
599,2.861503
600,3.011052
601,2.969828
602,2.909168
603,3.028831
604,2.877584
605,3.021311
606,3.020944
607,2.906279
608,2.950499
609,2.932034
610,3.172033
611,2.908143
612,3.103584
613,2.967568
614,2.903471
615,2.887794
616,3.127852
617,3.005788
618,2.824406
619,2.918471
620,2.972873
621,2.850446
622,2.939545
623,2.772103
624,2.932776
625,3.049188
626,2.945572
627,2.863719
628,3.106546
629,3.087462
630,3.123896
631,2.894296
632,2.916839
633,2.898468
634,3.219936
635,2.925008
636,2.935991
637,2.993392
638,3.016864
639,2.926917
640,2.789804
641,2.842306
642,2.803961
643,2.886487
644,2.885225
645,3.067113
646,2.897226
647,2.985513
648,3.200954
649,2.832610
650,2.947805
651,2.908253
652,2.926753
653,2.967939
654,2.943728
655,2.901311
656,2.908323
657,2.775451
658,3.156362
659,2.902075
660,3.040518
661,2.940478
662,2.823767
663,2.897316
664,3.119132
665,3.326829
666,2.921773
667,2.860409
668,2.928719
669,3.249022
670,3.076391
671,2.864264
672,2.957849
673,2.968867
674,2.852190
675,2.893657
676,2.885886
677,2.969848
678,2.936264
679,3.126599
680,2.769521
681,2.952457
682,2.934193
683,2.879265
684,2.967931
685,2.939319
686,2.925258
687,3.088309
688,2.897238
689,3.087562
690,2.841324
691,2.776285
692,2.941630
693,2.780466
694,3.069261
695,2.997619
696,2.853355
697,2.897553
698,2.874167
699,2.841166
700,2.951011
701,2.868926
702,2.829287
703,2.896455
704,2.948247
705,3.049435
706,2.830328
707,2.834142
708,2.826222
709,2.823215
710,2.867960
711,2.845070
712,2.811441
713,2.845957
714,2.850287
715,2.880991
716,2.823052
717,2.808122
718,2.966831
719,2.901182
720,2.783981
721,2.906868
722,2.945622
723,2.791739
724,2.867996
725,2.801030
726,2.841500
727,2.777594
728,2.758912
729,2.963237
730,2.881435
731,2.826715
732,2.838848
733,2.795545
734,2.758344
735,2.878666
736,2.752465
737,2.902088
738,2.782730
739,2.841120
740,2.885949
741,2.803853
742,2.819447
743,2.891615
744,2.822843
745,2.813379
746,2.896617
747,3.034947
748,2.880001
749,2.970573
750,2.944701
751,2.838540
752,2.894270
753,2.773396
754,2.849866
755,2.865300
756,2.928517
757,2.870498
758,2.909751
759,2.949894
760,2.964195
761,2.884698
762,3.063004
763,2.845666
764,2.877849
765,2.916841
766,2.924613
767,2.846805
768,2.820276
769,2.864797
770,2.887742
771,2.891113
772,2.889221
773,2.808135
774,2.863711
775,2.784565
776,2.861685
777,2.860588
778,2.912607
779,2.768504
780,2.815396
781,2.896934
782,2.869204
783,2.805187
784,2.743931
785,2.796080
786,2.871323
787,2.819287
788,2.859964
789,2.896446
790,2.926831
791,2.894271
792,2.892514
793,2.939141
794,3.680412
795,2.806990
796,2.815383
797,2.925355
798,2.896974
799,2.911547
800,2.822301
801,2.902539
802,2.844268
803,2.814879
804,2.876263
805,2.847374
806,2.778369
807,2.842856
808,2.808350
809,2.853969
810,2.811855
811,2.964154
812,2.749590
813,2.720117
814,2.838438
815,2.876698
816,2.863160
817,2.898590
818,2.806817
819,2.837003
820,2.851591
821,2.710847
822,2.842083
823,2.859895
824,2.862190
825,2.818719
826,2.884345
827,2.805174
828,2.840911
829,2.923632
830,2.789171
831,2.750285
832,2.917830
833,2.846988
834,2.793832
835,2.858015
836,2.787590
837,2.870373
838,2.858863
839,2.817729
840,2.845757
841,2.857388
842,2.852753
843,2.801333
844,2.762171
845,2.762471
846,2.852116
847,2.865772
848,2.904927
849,2.872175
850,3.015001
851,2.853559
852,2.924328
853,2.963312
854,2.832858
855,2.916308
856,2.940948
857,2.948294
858,2.791337
859,2.857276
860,2.699708
861,2.813594
862,3.044903
863,2.835561
864,2.877897
865,2.791640
866,2.796125
867,2.758784
868,2.884610
869,2.817482
870,2.716112
871,2.831757
872,2.884926
873,2.828397
874,2.798954
875,2.865031
876,2.792982
877,2.801332
878,3.020481
879,2.918588
880,2.839665
881,2.899777
882,2.749391
883,2.722365
884,2.871509
885,2.782682
886,2.735382
887,2.733471
888,2.869208
889,2.837719
890,2.736604
891,2.851871
892,2.810401
893,2.869446
894,2.766957
895,2.740522
896,2.726730
897,2.966415
898,2.764264
899,2.800843
900,2.802607
901,2.701601
902,2.776954
903,2.797995
904,2.846566
905,2.794419
906,2.747495
907,2.777790
908,2.749185
909,2.850488
910,2.870374
911,2.790707
912,2.816533
913,2.750302
914,2.743449
915,2.777708
916,2.739972
917,3.275775
918,2.807143
919,2.814435
920,2.689368
921,2.805084
922,2.802442
923,2.749298
924,2.802238
925,2.788646
926,2.703082
927,2.684650
928,2.687162
929,3.013607
930,2.869611
931,2.744948
932,2.688201
933,2.811332
934,2.730791
935,2.739703
936,2.700381
937,2.780648
938,2.873384
939,2.720380
940,2.959340
941,2.661125
942,2.837011
943,2.799783
944,2.792833
945,2.827219
946,3.003165
947,2.758704
948,2.762153
949,2.844093
950,2.864848
951,2.764814
952,2.790926
953,2.816418
954,2.734539
955,2.795390
956,2.701944
957,2.845554
958,2.796790
959,3.505080
960,2.882034
961,2.915762
962,2.763576
963,2.787359
964,2.759067
965,2.976810
966,2.669334
967,2.825376
968,2.761138
969,2.763109
970,2.716182
971,2.707135
972,2.797729
973,2.894235
974,2.731572
975,2.835933
976,2.677925
977,2.797149
978,2.772064
979,2.803798
980,2.981211
981,2.717605
982,2.814022
983,2.754559
984,2.900332
985,2.826603
986,3.009325
987,2.816857
988,2.812058
989,2.733650
990,2.722283
991,2.725135
992,2.760503
993,2.751257
994,2.778915
995,2.741235
996,2.846976
997,2.747322
998,2.776950
999,2.865947
1000,2.848467
