step,loss
1,165.879517
2,144.410400
3,120.445541
4,101.503883
5,85.799919
6,73.175827
7,63.226242
8,54.983017
9,48.894737
10,43.241638
11,39.181717
12,35.837383
13,32.384586
14,30.272194
15,26.751835
16,24.811291
17,22.606775
18,20.748350
19,18.864300
20,17.537762
21,16.700264
22,14.580544
23,13.303116
24,13.361918
25,14.322707
26,11.405128
27,10.567965
28,9.868805
29,9.331924
30,8.724171
31,7.912890
32,8.059345
33,7.664434
34,7.974181
35,6.953258
36,7.366241
37,6.549300
38,6.653712
39,6.110986
40,5.913929
41,5.410462
42,5.182826
43,5.545012
44,5.160363
45,5.183062
46,4.972925
47,4.530409
48,4.696151
49,4.816100
50,5.069981
51,4.742808
52,4.638838
53,4.215687
54,4.542678
55,4.246903
56,4.121338
57,4.314281
58,4.327042
59,3.924203
60,4.074979
61,3.709543
62,4.214620
63,4.110896
64,4.022449
65,3.753120
66,3.691306
67,3.968737
68,3.827888
69,3.668807
70,3.969423
71,3.795121
72,4.011935
73,4.956656
74,3.699032
75,3.534813
76,3.505300
77,3.430805
78,3.290785
79,3.258312
80,3.341311
81,3.379415
82,3.693503
83,3.217360
84,3.749675
85,3.695717
86,3.333737
87,3.864629
88,3.381645
89,3.258390
90,3.128399
91,3.287694
92,3.534122
93,3.408965
94,3.382397
95,3.518286
96,3.254307
97,3.557552
98,3.100123
99,3.202491
100,3.677941
101,3.161991
102,2.973847
103,3.085387
104,3.300287
105,3.069359
106,3.125692
107,3.254292
108,3.243210
109,3.005539
110,3.278614
111,3.337449
112,3.056292
113,2.837591
114,2.889280
115,3.046921
116,2.818043
117,2.999405
118,3.085017
119,2.878327
120,3.020979
121,3.234975
122,3.005186
123,2.974311
124,3.039645
125,2.853346
126,2.966139
127,2.872272
128,2.753654
129,2.982864
130,2.726641
131,2.887261
132,2.992862
133,2.776531
134,2.830554
135,2.887422
136,2.839701
137,2.973528
138,2.750504
139,2.933659
140,2.821751
141,2.773158
142,3.112231
143,2.820408
144,2.801804
145,2.854987
146,3.203316
147,2.735889
148,3.239294
149,2.828768
150,2.991900
151,2.662791
152,2.975883
153,2.912820
154,2.859882
155,2.830816
156,2.725290
157,2.820103
158,2.699451
159,2.908890
160,2.751528
161,2.701195
162,2.833003
163,2.797258
164,2.870001
165,2.758358
166,2.723655
167,2.765230
168,2.904015
169,2.801079
170,2.685918
171,2.661734
172,2.658273
173,3.060521
174,2.642169
175,2.604045
176,2.778193
177,2.779276
178,2.630589
179,2.735520
180,2.810760
181,2.719984
182,2.553263
183,2.904349
184,2.704618
185,2.645794
186,2.678670
187,2.707089
188,2.708665
189,2.555999
190,2.631330
191,2.568214
192,2.732274
193,2.608183
194,2.854677
195,2.615810
196,2.833261
197,2.675843
198,2.594910
199,2.564311
200,2.768522
201,2.727201
202,2.857736
203,2.483747
204,2.644233
205,2.766698
206,2.682176
207,2.467494
208,2.549190
209,2.748005
210,2.553403
211,2.871558
212,2.565252
213,2.632965
214,2.583801
215,2.621442
216,2.653665
217,2.533226
218,2.575359
219,2.562208
220,2.641679
221,2.617133
222,2.490225
223,2.579727
224,2.609449
225,2.559694
226,2.525735
227,2.561510
228,2.668602
229,2.533822
230,2.629723
231,2.581465
232,2.531596
233,2.605185
234,2.522021
235,2.720216
236,2.603876
237,2.635320
238,2.612961
239,2.603179
