step,loss
488,2.903230
489,3.108611
490,2.925504
491,2.931419
492,3.204770
493,2.992002
494,2.995698
495,3.172799
496,2.990190
497,2.885320
498,2.966945
499,3.008607
500,3.117357
501,2.903658
502,3.006657
503,2.999057
504,2.901097
505,2.940664
506,2.969990
507,2.983624
508,3.116484
509,2.982615
510,3.165853
511,3.011610
512,2.976789
513,2.943361
514,2.977148
515,2.901487
516,2.836259
517,2.991799
518,3.076040
519,2.989585
520,3.040234
521,2.955306
522,3.036271
523,2.964516
524,3.022183
525,2.934208
526,2.958239
527,3.007213
528,2.906177
529,3.083020
530,2.923567
531,2.929288
532,2.884617
533,3.090337
534,2.917512
535,3.005490
536,2.939143
537,2.964695
538,2.959472
539,3.063510
540,3.023194
541,2.892005
542,2.929484
543,2.948635
544,2.928478
545,3.024799
546,3.250700
547,2.954994
548,2.939287
549,2.918536
550,2.867389
551,3.008636
552,2.938455
553,2.884760
554,3.137922
555,2.875803
556,2.956840
557,2.960356
558,2.894809
559,2.906875
560,3.026224
561,2.849465
562,2.855880
563,2.946234
564,2.901531
565,2.997561
566,3.062973
567,3.107177
568,2.928981
569,2.884894
570,2.844587
571,2.845977
572,2.982535
573,2.938092
574,3.135755
575,2.894204
576,2.826942
577,2.799284
578,2.877532
579,3.079998
580,2.931671
581,2.930752
582,2.888346
583,2.892446
584,2.963592
585,2.847425
586,2.889385
587,3.182472
588,2.894636
589,2.930940
590,2.903992
591,2.868396
592,3.005716
593,2.903347
594,2.833471
595,2.908037
596,2.976540
597,2.960473
598,3.033361
599,2.832816
600,2.998025
601,3.029855
602,2.844112
603,2.876977
604,2.924297
605,3.061125
606,2.751742
607,2.758561
608,2.847469
609,2.847651
610,2.902716
611,2.935948
612,2.891621
613,2.872982
614,2.883305
615,2.974748
616,2.866331
617,2.850811
618,2.867874
619,2.888003
620,2.834571
621,2.990662
622,2.975688
623,2.887253
624,2.897493
625,2.893511
626,2.968323
627,2.863510
628,2.847217
629,2.916492
630,2.872105
631,2.822163
632,2.982495
633,2.904530
634,2.929875
635,2.763499
636,2.860046
637,2.870007
638,3.110470
639,2.921356
640,2.930576
641,2.945242
642,2.817098
643,2.867635
644,2.822134
645,3.083610
646,2.950303
647,2.944937
648,2.886916
649,2.811653
650,2.747993
651,2.988589
652,2.961040
653,2.947214
654,2.937531
655,2.825182
656,2.797276
657,3.148226
658,2.965812
659,3.060471
660,2.858338
661,2.842622
662,2.945286
663,2.923011
664,2.855464
665,2.874365
666,2.923975
667,2.938366
668,2.874217
669,2.806833
670,2.848695
671,2.809711
672,2.810639
673,2.870896
674,2.900159
675,2.921013
676,2.803908
677,2.818512
678,2.919631
679,2.792000
680,2.860725
681,2.851152
682,2.849451
683,2.838478
684,2.853362
685,2.832739
686,2.893172
687,2.835596
688,2.878691
689,2.815884
690,2.874487
691,2.912133
692,2.934416
693,2.855473
694,2.827975
695,2.719060
696,2.794546
697,2.849740
698,2.871430
699,2.821685
700,2.881369
701,2.771508
702,2.902209
703,2.868114
704,3.809199
705,2.891710
706,3.028215
707,3.936556
708,2.826114
709,2.783131
710,2.877631
711,2.851187
712,2.813435
713,2.842423
714,2.780015
715,2.903465
716,2.824561
717,2.751174
718,2.948072
719,2.785170
720,2.833872
721,2.929336
722,2.747684
723,2.773494
724,2.811589
725,2.886276
726,2.752789
727,2.906754
728,2.803006
729,2.897448
730,2.950160
731,2.833708
732,2.964427
733,2.919532
734,2.816532
735,2.794032
736,2.812235
737,2.850466
738,2.858254
739,2.798714
740,2.785450
741,2.747862
742,2.926658
743,2.973334
744,2.912439
745,2.757478
746,2.817205
747,2.819073
748,2.813039
749,2.734031
750,2.785739
751,2.785366
752,2.822658
753,2.826471
754,2.782307
755,2.800533
756,2.796824
757,2.773108
758,2.821651
759,2.877907
760,2.904860
761,2.906017
762,2.821390
763,2.891126
764,2.920754
765,2.716770
766,2.784234
767,2.857114
768,2.858146
769,2.765592
770,2.755444
771,2.763437
772,2.806561
773,2.951162
774,2.778406
775,2.741187
776,2.731558
777,2.867599
778,2.888585
779,2.711223
780,2.717965
781,2.735174
782,2.831333
783,2.774866
784,2.759280
785,2.824693
786,2.696743
787,2.776973
788,2.821459
789,2.742756
790,2.801718
791,2.873429
792,2.764936
793,2.744581
794,2.777755
795,2.767868
796,2.739229
797,2.782355
798,2.807098
799,2.804754
800,2.747588
801,2.808565
802,2.772641
803,2.727009
804,2.805792
805,2.756832
806,2.794047
807,2.825986
808,2.858134
809,2.746095
810,2.725205
811,2.791960
812,2.706152
813,2.795160
814,2.776309
815,2.761087
816,2.861359
817,2.770889
818,2.791523
819,2.753006
820,2.792106
821,2.839021
822,2.791388
823,2.722842
824,2.732187
825,2.763591
826,2.734271
827,2.843425
828,2.778462
829,2.698666
830,2.715492
831,2.692319
832,2.759559
833,2.766031
834,2.871857
835,2.693737
836,2.727359
837,2.722651
838,2.815370
839,2.763465
840,2.764703
841,2.784527
842,2.872279
843,2.751562
844,2.843832
845,2.797696
846,2.745036
847,2.658075
848,2.806965
849,2.759650
850,2.781343
851,2.771421
852,2.737783
853,2.814664
854,2.760802
855,2.838943
856,2.836926
857,2.779935
858,2.863766
859,2.799724
860,2.760608
861,2.900424
862,2.794993
863,2.795303
864,2.717010
865,2.791600
866,2.707492
867,2.713243
868,2.731663
869,3.018514
870,2.742115
871,2.714329
872,2.885009
873,2.764782
874,2.708370
875,2.796107
876,2.794158
877,2.758000
878,2.685040
879,3.470066
880,2.772402
881,2.847696
882,2.749754
883,2.744198
884,2.721771
885,2.725156
886,2.842918
887,2.849235
888,2.756863
889,2.733274
890,2.713776
891,2.774904
892,2.750618
893,2.781526
894,2.709430
895,2.752298
896,2.694219
897,2.826651
898,2.786474
899,2.755352
900,2.737128
901,2.723740
902,2.750571
903,2.835745
904,2.762076
905,2.679814
906,2.644551
907,2.706883
908,2.809452
909,2.785881
910,2.663194
911,2.762441
912,2.702422
913,2.763444
914,2.762399
915,2.731748
916,2.762057
917,2.782134
918,3.135576
919,2.750169
920,2.706664
921,2.817301
922,2.716975
923,2.734564
924,2.800408
925,2.783761
926,2.804291
927,2.887845
928,2.738606
929,2.721933
930,2.750699
931,2.751485
932,2.686290
933,2.715827
934,2.778087
935,2.761266
936,2.766423
937,2.720813
938,2.741785
939,2.712878
940,2.721518
941,2.793861
942,2.682253
943,2.921057
944,2.819050
945,2.767595
946,2.699864
947,2.719831
948,2.719361
949,2.704502
950,2.713108
951,2.892526
952,2.692310
953,2.681003
954,2.707379
955,2.748232
956,2.715812
957,2.786050
958,2.857457
959,2.796840
960,2.694438
961,2.753310
962,2.808940
963,2.727268
964,2.692150
965,2.633642
966,2.797333
967,2.699586
968,2.700570
969,2.754951
970,2.807258
971,2.733669
972,2.713099
973,2.730323
974,2.780645
975,2.835297
976,2.810236
977,3.170472
978,2.755866
979,2.711609
980,2.789155
981,2.746810
982,2.719277
983,2.712230
984,2.763119
985,2.663705
986,2.706749
987,2.750867
988,2.763180
989,2.634757
990,2.722259
991,2.792475
992,2.716187
993,2.659666
994,2.699675
995,2.754017
996,2.679887
997,2.756440
998,2.767694
999,2.726678
1000,2.762526
