step,loss
1,167.199982
2,144.535797
3,120.247482
4,99.970406
5,84.706764
6,72.779869
7,64.776031
8,57.601730
9,51.432049
10,46.016373
11,42.214516
12,38.035431
13,35.315601
14,31.931364
15,29.799530
16,27.328953
17,25.289696
18,23.543966
19,20.962618
20,19.440094
21,18.461193
22,16.776585
23,16.012817
24,15.082544
25,14.533239
26,13.525024
27,12.818795
28,11.966995
29,11.849401
30,10.560194
31,9.990648
32,10.066381
33,9.162849
34,8.499325
35,8.485893
36,8.371322
37,7.968734
38,7.099276
39,7.149264
40,7.286268
41,7.025231
42,6.237434
43,6.714204
44,5.969311
45,5.817188
46,5.530093
47,5.974304
48,5.414544
49,5.303911
50,5.302634
51,5.601097
52,5.043757
53,4.857160
54,4.681595
55,4.795791
56,4.578882
57,4.663685
58,4.428907
59,4.547265
60,4.267756
61,4.397949
62,4.331308
63,4.120363
64,4.225063
65,3.885370
66,4.100251
67,3.995342
68,4.383383
69,3.877739
70,3.736753
71,3.984589
72,3.929740
73,3.513723
74,3.660581
75,3.750490
76,3.672402
77,3.611363
78,3.713369
79,3.641431
80,3.497916
81,3.717408
82,3.502539
83,3.596637
84,3.289904
85,3.395153
86,3.445088
87,3.429371
88,3.369220
89,3.395237
90,3.420098
91,3.225649
92,3.259789
93,3.257923
94,3.790708
95,3.104011
96,3.146681
97,3.320038
98,3.141314
99,3.195627
100,3.075745
101,3.226540
102,3.021642
103,2.940104
104,2.999620
105,3.711550
106,3.031237
107,3.185330
108,2.984912
109,2.918234
110,3.294399
111,3.020568
112,3.138576
113,2.901956
114,2.949397
115,2.971090
116,4.357382
117,2.965127
118,2.961032
119,2.922483
120,3.200129
121,2.949954
122,2.851076
123,2.847628
124,3.021976
125,2.919004
126,2.735295
127,2.956424
128,2.821934
129,2.851398
130,3.004318
131,3.079481
132,3.022038
133,2.843231
134,2.793104
135,2.742280
136,2.836198
137,2.809534
138,2.823905
139,2.866927
140,2.797683
141,2.836546
142,2.945531
143,2.897034
144,2.878225
145,2.730526
146,2.760456
147,2.750903
148,2.795138
149,2.839917
150,2.734477
151,2.658019
152,2.775151
153,2.715205
154,2.686169
155,2.698159
156,2.732152
157,2.715440
158,2.753046
159,2.629101
160,2.836485
161,2.848769
162,2.636242
163,2.959563
164,2.771842
165,2.690709
166,2.882788
167,2.695333
168,2.661875
169,2.674840
170,2.690378
171,2.640243
172,2.763696
173,2.535193
174,2.604783
175,2.651346
176,2.661667
177,2.642145
178,2.646966
179,2.668364
180,2.572417
181,2.642047
182,2.587298
183,2.644678
184,2.627093
185,2.535536
186,2.545348
187,3.173894
188,2.548311
189,2.539907
190,2.673142
191,2.560349
192,2.571784
193,2.572322
194,2.522134
195,2.545421
196,2.568610
197,2.578071
198,2.497703
199,2.546032
200,2.563807
201,2.538231
202,2.822797
203,2.468399
204,2.749984
205,2.711336
206,2.500135
207,2.542052
208,2.521820
209,2.546355
210,2.575444
211,2.659169
212,2.578248
213,2.645802
214,2.593830
215,2.550252
216,2.558252
217,2.473126
218,2.536512
219,2.485596
220,2.469181
221,2.514755
222,2.498346
223,2.475984
224,2.548708
225,2.634256
226,2.522867
227,2.498811
228,2.549588
229,2.539676
230,2.523684
231,2.490208
232,2.528555
233,2.571698
234,2.618023
235,2.460964
236,2.595554
237,2.479668
238,2.422282
239,2.446126
240,2.631041
241,2.481619
242,2.519856
243,2.503470
244,2.530229
245,2.481580
246,2.401536
247,2.521565
248,2.540031
249,2.504019
250,2.461268
251,2.492397
252,2.418387
253,2.454092
254,2.512228
255,2.442039
256,2.513366
257,2.516344
258,2.559829
259,2.526003
260,2.587465
261,2.395344
262,2.669335
263,2.462626
264,2.464513
265,2.403051
266,2.488229
267,2.556376
268,2.340102
269,2.443058
270,2.569456
271,2.494686
272,2.434825
273,2.372786
274,2.384848
275,2.511801
276,2.427768
277,2.455400
278,2.419814
279,2.397753
280,2.422856
281,2.425048
282,2.471590
283,2.483663
284,2.480754
285,2.428162
286,2.459037
287,2.410552
288,2.408933
289,2.409085
290,2.368557
291,2.385383
292,2.431497
