step,loss
336,2.751931
337,2.806548
338,3.028222
339,2.717910
340,2.691157
341,2.809947
342,2.850435
343,2.826017
344,2.696449
345,2.763003
346,3.016551
347,2.971659
348,2.866318
349,2.712484
350,2.857065
351,2.771348
352,2.810436
353,2.724094
354,2.974746
355,2.998991
356,2.905173
357,2.723644
358,2.848372
359,2.759124
360,2.850160
361,2.807273
362,2.778734
363,2.782559
364,2.797078
365,2.830491
366,2.719861
367,2.806622
368,2.887179
369,2.775672
370,2.720799
371,2.761310
372,2.757601
373,2.924058
374,2.818558
375,2.865835
376,2.658933
377,2.708926
378,2.813233
379,2.880479
380,2.756073
381,2.776884
382,2.773875
383,2.731055
384,2.734339
385,2.787074
386,2.750117
387,2.909964
388,2.716825
389,2.803289
390,2.791445
391,2.740861
392,2.716200
393,2.719877
394,2.682724
395,2.793170
396,2.836632
397,2.670071
398,2.703755
399,2.719730
400,2.665705
401,2.644941
402,2.735514
403,2.666195
404,2.646304
405,2.691760
406,2.718044
407,2.629597
408,2.801875
409,2.664594
410,2.792099
411,2.632507
412,2.682653
413,2.644731
414,2.725983
415,2.828846
416,2.707566
417,2.679853
418,2.677055
419,2.741475
420,2.695801
421,2.789404
422,2.756754
423,2.689385
424,3.000466
425,2.731275
426,2.866675
427,2.826214
428,2.683956
429,2.729573
430,2.684134
431,2.763395
432,2.797287
433,2.595514
434,2.772979
435,2.685119
436,2.728073
437,2.642355
438,2.777434
439,2.684785
440,2.641859
441,2.624525
442,2.618629
443,2.698334
444,2.747603
445,2.657041
446,2.685676
447,3.061125
448,2.733848
449,2.673243
450,2.777721
451,2.646607
452,2.646216
453,2.670445
454,2.685154
455,2.632106
456,2.633153
457,2.649814
458,2.794560
459,2.645929
460,2.656965
461,2.684136
462,2.775035
463,2.606503
464,2.826359
465,2.652707
466,2.591700
467,2.703975
468,2.619499
469,2.599414
470,2.628015
471,2.614079
472,2.650934
473,2.619199
474,2.717012
475,2.644901
476,2.705661
477,2.577772
478,2.771177
479,2.686862
480,2.638432
481,2.607810
482,2.684652
483,2.632388
484,2.834625
485,2.638492
486,2.744612
487,2.568294
488,2.755939
489,2.649320
490,2.690062
491,2.654174
492,2.536083
493,2.640105
494,2.620567
495,2.537730
496,2.654705
497,2.560357
498,2.704285
499,2.676505
500,2.628312
501,2.648023
502,2.641414
503,2.837276
504,2.557221
505,2.821238
506,2.618814
507,2.798976
508,2.779987
509,2.710455
510,2.796750
511,2.611766
512,2.553153
513,2.695024
514,2.603060
515,2.626724
516,2.652730
517,2.676076
518,2.560299
519,2.661909
520,2.540676
521,2.576940
522,2.604693
523,2.664697
524,2.639516
525,2.522394
526,2.630229
527,2.631243
528,2.614860
529,2.707185
530,2.578015
531,2.565620
532,2.602967
533,2.664290
534,2.745872
535,2.629780
536,2.668125
537,2.539046
538,2.577957
539,2.671896
540,2.542641
541,2.535537
542,2.662692
543,2.574537
544,2.566377
545,2.668697
546,2.600716
547,2.607913
548,2.643198
549,2.556736
550,2.895461
551,2.624268
552,2.537700
553,2.647371
554,2.610226
555,2.605548
556,2.613344
557,2.592120
558,2.556679
559,2.626274
560,2.636431
561,2.574988
562,2.842604
563,2.594115
564,2.574809
565,2.607941
566,2.524472
567,2.567671
568,2.602444
569,2.644273
570,2.546987
571,2.509302
572,2.539563
573,2.813188
574,2.549500
